customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,age_imputed,employment_type_imputed,gender_imputed,annual_income_NA,annual_income_imputed,annual_income_percentile,annual_income_winsorized,customer_num,customer_prefix,join_year,join_month,join_day,join_weekday,education_encoded,gender_encoded,income_group,high_credit_flag,income_quantile,income_kmeans,income_std,income_norm,income_minmax,income_maxabs,income_robust,income_log,income_reciprocal,income_sqrt,income_boxcox,income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST_1021,49.0,Female,West,Post-Graduate,Unemployed,470437.1135146974,531462.8146322393,Home,647.064490444959,3,74,36.56621044012139,2018-09-11,1,49.0,Unemployed,Female,0,470437.1135146974,470437.1135146974,470437.1135146974,1021.0,CUST,2018,9,11,1,3.0,0,Low,0.0,Q2,0.0,-0.37228562476787935,1.0,0.023784597260164624,0.04077242971498771,-0.2908966351120417,13.0614196959125,2.1256826284550806e-06,685.8841837472982,-0.33329999141691463,-0.33330023068084924,1.1297212727335937,6.166666666666667,7.772815832099885e-05
CUST_1022,57.0,Male,North,Graduate,Salaried,2271042.688225587,144743.88211190322,Home,627.725369388892,3,40,87.72754700642376,2020-03-30,0,57.0,Salaried,Male,0,2271042.688225587,2271042.688225587,1862518.9859498884,1022.0,CUST,2020,3,30,0,2.0,1,Low,0.0,Q4,0.0,1.7119805337945577,1.0,0.18260548141153857,0.19682955643873024,3.30435808850324,14.63575005834237,4.403263774741802e-07,1506.9979058464503,1.7973077451856045,1.7973079072461118,0.06373454927188414,3.3333333333333335,3.862875297803443e-05
CUST_1023,21.0,Male,South,Graduate,Self-Employed,751189.6858173445,715283.3904337431,Other,692.6580449244514,2,86,81.45377480962564,2020-09-12,0,21.0,Self-Employed,Male,0,751189.6858173445,751189.6858173445,751189.6858173445,1023.0,CUST,2020,9,12,5,2.0,1,Low,0.0,Q3,0.0,-0.047304355355939146,1.0,0.04854813925244038,0.06510504334742394,0.2696797764656583,13.529414807727628,1.3312216859029702e-06,866.7119970424689,0.4083541751393963,0.4083541976446982,0.9522007609116,7.166666666666667,0.00010843303142523074
CUST_1024,40.0,Female,South,Primary,Salaried,703478.8547467605,68706.0483624723,Education,717.9708001407894,0,46,82.04942800828668,2018-11-28,0,40.0,Salaried,Female,0,703478.8547467605,703478.8547467605,703478.8547467605,1024.0,CUST,2018,11,28,2,0.0,0,Low,1.0,Q3,0.0,-0.10253137008584423,1.0,0.04433984595342421,0.06096998161316674,0.1744159423515883,13.463794519372142,1.4215068345526416e-06,838.7364632271334,0.3105466332918077,0.3105466161326262,0.0976661173223587,3.8333333333333335,0.00011663382268491445
CUST_1025,52.0,Male,South,Graduate,Salaried,290733.8978533174,282322.72893199767,Car,564.4622667768192,1,64,75.58342671474523,2021-11-22,0,52.0,Salaried,Male,0,290733.8978533174,290733.8978533174,290733.8978533174,1025.0,CUST,2021,11,22,0,2.0,1,Low,0.0,Q1,0.0,-0.5802986045388658,1.0,0.00793402787560189,0.025197687587670433,-0.6497086059453369,12.580167126996855,3.439571399651958e-06,539.1974572021992,-1.2130083998601795,-1.213008524749679,0.9710691839061916,5.333333333333333,0.00025997459281572744
CUST_1026,31.0,Female,East,Secondary,Salaried,1268229.3120440275,186170.23364623063,Education,679.145561650236,0,39,84.87492102085261,2020-04-15,0,31.0,Salaried,Female,0,1268229.3120440275,1268229.3120440275,1268229.3120440275,1026.0,CUST,2020,4,15,2,1.0,0,Low,0.0,Q4,0.0,0.5511877357024134,1.0,0.09415317998536303,0.10991647768068119,1.3020486553558788,14.053133031589955,7.885009363018091e-07,1126.1568771907525,1.1234932379656135,1.1234934833730161,0.1467954035415794,3.25,6.692395469348438e-05
CUST_1027,41.0,Male,East,Secondary,Salaried,792174.2420903364,148089.8627525026,Other,770.9612800004578,0,28,78.48848583514021,2022-08-19,0,41.0,Salaried,Male,1,1304811.802867714,792174.2420903364,792174.2420903364,1027.0,CUST,2022,8,19,4,1.0,1,Low,1.0,Q3,0.0,0.00013675271527775748,1.0,0.05216314720046002,0.0686571439194982,0.35151331158586896,13.582537911586591,1.2623485425992185e-06,890.0417080622326,0.4861330078481233,0.4861330614826843,0.18694102241933994,2.3333333333333335,9.907982570480864e-05
CUST_1028,63.0,Male,West,Graduate,Self-Employed,288507.8722413422,250321.73348106557,Car,640.7286350911094,0,42,61.21346590385194,2019-03-31,0,63.0,Self-Employed,Male,0,288507.8722413422,288507.8722413422,288507.8722413422,1028.0,CUST,2019,3,31,6,2.0,1,Low,0.0,Q1,0.0,-0.5828753097964168,1.0,0.007737683178682762,0.025004759627267954,-0.654153293448666,12.572481117460347,3.4661099269028617e-06,537.1292881991656,-1.2281166826946295,-1.2281167983226333,0.8676426453382539,3.5,0.00021217260182947108
CUST_1029,44.0,Female,North,Graduate,Salaried,206343.8345614678,293382.6285270249,Education,563.6128676969184,4,83,35.14493107945837,2023-04-14,1,44.0,Salaried,Female,0,206343.8345614678,206343.8345614678,232246.6443437917,1029.0,CUST,2023,4,14,4,2.0,0,Low,0.0,Q1,0.0,-0.6779831588402073,1.0,0.0004904740769006016,0.017883664468823106,-0.8182095691420826,12.23730400245388,4.846280006750805e-06,454.25084981920264,-1.9221192411567547,-1.9221185418619624,1.421814366958519,6.916666666666667,0.00017032217682901406
CUST_1030,46.0,Female,West,Primary,Self-Employed,610212.7208569378,50874.56329834928,Car,559.9126472938227,0,25,85.49778142320267,2021-02-12,0,46.0,Self-Employed,Female,0,610212.7208569378,610212.7208569378,610212.7208569378,1030.0,CUST,2021,2,12,4,0.0,0,Low,0.0,Q2,0.0,-0.21049029753597312,1.0,0.036113385892541414,0.05288667615199456,-0.011807799888329744,13.321564536847593,1.6387727849712571e-06,781.161136294515,0.0918088510171722,0.09180874675771039,0.08337184978063236,2.0833333333333335,0.00014011143737176565
CUST_1031,61.0,Female,North,Secondary,Self-Employed,574752.5573292515,86533.06447424181,Home,637.1410046950509,0,81,81.45130793572132,2018-11-09,0,61.0,Self-Employed,Female,0,574752.5573292515,574752.5573292515,574752.5573292515,1031.0,CUST,2018,11,9,4,1.0,0,Low,0.0,Q2,0.0,-0.25153672094811513,1.0,0.03298565231073036,0.049813370531371186,-0.08261082427836268,13.261696631956864,1.7398791657915902e-06,758.1243679827548,-0.00309771015184818,-0.0030978498388134403,0.15055707603083374,6.75,0.00014171543370383673
CUST_1032,47.0,Female,East,Graduate,Unemployed,835329.922373547,299686.70625373325,Education,732.8677843894095,0,43,50.19474238789633,2020-10-14,0,47.0,Unemployed,Female,0,835329.922373547,835329.922373547,835329.922373547,1032.0,CUST,2020,10,14,2,2.0,0,Low,1.0,Q3,0.0,0.050091015451845335,1.0,0.055969657296283754,0.07239741417157029,0.43768191262108236,13.635583239541072,1.1971317837466904e-06,913.9638517871191,0.5625680367877346,0.5625681202580562,0.3587644812227021,3.5833333333333335,6.0089721489527946e-05
CUST_1033,,Female,East,Primary,Salaried,1304811.802867714,269553.77703349444,Car,646.7395320122703,2,42,13.321688310166191,2018-08-16,0,43.77204301075269,Salaried,Female,0,1304811.802867714,1304811.802867714,1304811.802867714,1033.0,CUST,2018,8,16,3,0.0,0,Low,0.0,Q4,0.0,0.5935332936028289,1.0,0.09737990749230764,0.11308705456132805,1.375092621665152,14.081570142371179,7.663940483942106e-07,1142.28359126257,1.1591938662672185,1.1591941166810038,0.20658441044065018,3.5,1.0209662635474098e-05
CUST_1034,34.0,Male,East,Post-Graduate,Salaried,241368.40009027475,726558.5882081082,Car,665.1385583924742,1,64,64.27621682916265,2020-05-07,1,34.0,Salaried,Male,0,241368.40009027475,241368.40009027475,241368.40009027475,1034.0,CUST,2020,5,7,3,3.0,1,Low,0.0,Q1,0.0,-0.6374409558862006,1.0,0.0035797861074912014,0.020919217139513165,-0.748276299786169,12.3940838194214,4.143044406743208e-06,491.2925809436519,-1.588782997236687,-1.588782791952777,3.0101644950468445,5.333333333333333,0.000266299220620676
CUST_1035,66.0,Male,West,Graduate,,857445.6468802963,336289.9715513481,Car,570.2926654260957,1,77,14.300732562509449,2021-06-22,0,66.0,Salaried,Male,0,857445.6468802963,857445.6468802963,857445.6468802963,1035.0,CUST,2021,6,22,1,2.0,1,Low,0.0,Q3,0.0,0.07569076745134067,1.0,0.057920355977406135,0.0743141673297356,0.4818402025407564,13.661714236704947,1.1662546817127202e-06,925.9836104814686,0.5997752955294127,0.5997753931437014,0.39219975373479726,6.416666666666667,1.6678296302948193e-05
CUST_1036,63.0,Female,South,Graduate,Unemployed,303765.49707763456,652261.4176753758,Education,728.6494106381238,2,120,88.73379675711462,2020-10-14,1,63.0,Unemployed,Female,0,303765.49707763456,303765.49707763456,303765.49707763456,1036.0,CUST,2020,10,14,2,2.0,0,Low,1.0,Q1,0.0,-0.5652140565197618,1.0,0.009083469007952448,0.02632712646097217,-0.6236885161902498,12.624014583528785,3.2920131140223137e-06,551.1492511812336,-1.1274827192314032,-1.1274828908474965,2.147253140758123,10.0,0.000292112822581412
CUST_1037,22.0,,South,Graduate,Unemployed,792046.0261003985,292495.4405754175,Business,558.3473143067716,1,32,91.7386568131511,2020-08-07,0,22.0,Unemployed,Male,1,668125.8338158763,792046.0261003985,792046.0261003985,1037.0,CUST,2020,8,7,4,2.0,3,Low,0.0,Q3,0.0,-1.166193619694598e-05,1.0,0.052151838018054786,0.06864603153638067,0.3512573037460947,13.582376045423247,1.2625528909106807e-06,889.9696770679317,0.48589789783309617,0.4858979513745558,0.36929096407668655,2.6666666666666665,0.00011582490636770673
CUST_1038,56.0,Other,East,Post-Graduate,Salaried,1054804.6073055023,120779.24980065296,Education,609.6402812582694,4,27,26.10666240146636,2019-03-03,0,56.0,Salaried,Other,0,1054804.6073055023,1054804.6073055023,1054804.6073055023,1038.0,CUST,2019,3,3,6,3.0,2,Low,0.0,Q4,0.0,0.30414091115889164,1.0,0.07532823532097645,0.09141911953565537,0.8759052574767613,13.868867049436428,9.480428821267845e-07,1027.0368091288171,0.8846136617488066,0.8846138545344628,0.1145039080821219,2.25,2.4750235465797127e-05
CUST_1039,26.0,Male,South,Secondary,,589127.9171495503,72267.87564240718,Other,700.3931889637036,5,49,67.49309713466735,2023-09-21,0,26.0,Salaried,Male,0,589127.9171495503,589127.9171495503,589127.9171495503,1039.0,CUST,2023,9,21,3,1.0,1,Low,1.0,Q2,0.0,-0.2348967213771832,1.0,0.034253618704214714,0.05105927212174917,-0.05390765850820408,13.286400313301403,1.697424228037687e-06,767.5466872767743,0.03627136144155926,0.03627123619448391,0.12266924302423657,4.083333333333333,0.00011456441830168536
CUST_1040,,Male,South,Graduate,Salaried,819355.9716560313,354490.5152228961,Education,486.8454801344054,1,84,17.842865387834834,2019-04-10,0,43.77204301075269,Salaried,Male,0,819355.9716560313,819355.9716560313,819355.9716560313,1040.0,CUST,2019,4,10,2,2.0,1,Low,0.0,Q3,0.0,0.031600589027164394,1.0,0.05456068855155817,0.07101296391416041,0.4057868532152116,13.616275130702473,1.2204707533487032e-06,905.1828387988977,0.5348872748518945,0.5348873476267262,0.432645306169058,7.0,2.1776695361790283e-05
CUST_1041,28.0,Female,West,Graduate,Self-Employed,388694.0753056982,256648.759490405,Car,663.9168919748566,3,39,72.00893892871538,2022-07-04,1,28.0,Self-Employed,Female,0,388694.0753056982,388694.0753056982,388694.0753056982,1041.0,CUST,2022,7,4,0,2.0,0,Low,0.0,Q2,0.0,-0.46690615167836,1.0,0.016574522058849468,0.03368782226306767,-0.4541123045352336,12.87055044710659,2.5727173721076086e-06,623.453346535006,-0.6670494284146905,-0.6670497070684466,0.6602847220708324,3.25,0.0001852586481289419
CUST_1042,58.0,Male,North,Secondary,Salaried,518542.1433947308,59877.1308903084,Home,566.8741146886575,1,69,39.51945162297734,2018-10-05,0,58.0,Salaried,Male,0,518542.1433947308,518542.1433947308,518542.1433947308,1042.0,CUST,2018,10,5,4,1.0,1,Low,0.0,Q2,0.0,-0.3166023106408046,1.0,0.028027660530088067,0.04494165636266326,-0.19484570739367474,13.158778511280245,1.928483562462315e-06,720.0987039251847,-0.17029731458644934,-0.17029751029463652,0.11547206268936427,5.75,7.621261285243646e-05
CUST_1043,37.0,Female,East,Post-Graduate,Self-Employed,792182.070266955,139273.19174155142,Education,651.3239519127291,1,38,67.88925949708785,2018-01-19,0,37.0,Self-Employed,Female,1,265578.92212615535,792182.070266955,792182.070266955,1043.0,CUST,2018,1,19,4,3.0,0,Low,0.0,Q3,0.0,0.00014581411319768836,1.0,0.05216383767812448,0.0686578223816599,0.3515289420433997,13.582547793412637,1.2623360683363989e-06,890.0461056973144,0.4861473607939318,0.4861474144342094,0.17580957328769142,3.1666666666666665,8.569906091582339e-05
CUST_1044,23.0,Female,East,Graduate,Salaried,507413.1592120413,678382.1025088229,Education,621.8355513830451,1,51,41.69450328218512,2018-03-07,0,23.0,Salaried,Female,0,507413.1592120413,507413.1592120413,507413.1592120413,1044.0,CUST,2018,3,7,2,2.0,0,Low,0.0,Q2,0.0,-0.3294845128492926,1.0,0.027046037940207324,0.04397711569962362,-0.21706686093990796,13.137082831181779,1.970780579544263e-06,712.329389546747,-0.20620912146139087,-0.20620932783421642,1.3369422731347937,4.25,8.217071734227496e-05
CUST_1045,44.0,Male,West,Graduate,Self-Employed,421426.39809327817,188789.9587976701,Car,818.466786027879,2,58,22.37323833582504,2018-06-16,0,44.0,Self-Employed,Male,0,421426.39809327817,421426.39809327817,421426.39809327817,1045.0,CUST,2018,6,16,5,2.0,1,Low,1.0,Q2,0.0,-0.4290173027069527,1.0,0.019461648766921733,0.03652470798471939,-0.38875593789405943,12.951402795071372,2.37289359304666e-06,649.1736270777474,-0.5233310519543566,-0.5233313232445291,0.4479784836625343,4.833333333333333,5.308931390278516e-05
CUST_1046,33.0,Female,West,Post-Graduate,Self-Employed,540819.2770424322,163383.67501450982,Home,618.5503048640074,0,38,44.51934834271742,2022-05-28,0,33.0,Self-Employed,Female,0,540819.2770424322,540819.2770424322,540819.2770424322,1046.0,CUST,2022,5,28,5,3.0,0,Low,0.0,Q2,0.0,-0.29081572171550274,1.0,0.029992596167285758,0.04687239872930248,-0.15036513313555758,13.200842297539113,1.8490465159640574e-06,735.404158978199,-0.10133512413202765,-0.10133529790466246,0.30210401505098317,3.1666666666666665,8.231834594609188e-05
CUST_1047,28.0,Female,South,Post-Graduate,Self-Employed,1080855.497633712,172387.0394099998,Home,797.4121098306674,0,28,19.577249763957152,2019-02-07,0,28.0,Self-Employed,Female,0,1080855.497633712,1080855.497633712,1080855.497633712,1047.0,CUST,2019,2,7,3,3.0,0,Low,1.0,Q4,0.0,0.33429576010199064,1.0,0.07762603195837775,0.09367693054674728,0.9279208614615027,13.893264338164292,9.251930551123821e-07,1039.6420045543139,0.9170073240016732,0.9170075256584876,0.15949129165351633,2.3333333333333335,1.811273551981368e-05
CUST_1048,45.0,Male,East,Graduate,Salaried,792219.7268201147,96861.81185051917,Other,696.9561832946699,1,17,59.03507837304039,2019-02-13,1,45.0,Salaried,Male,1,658959.8621665501,792219.7268201147,792219.7268201147,1048.0,CUST,2019,2,13,2,2.0,1,Low,0.0,Q3,0.0,0.00018940293714736072,1.0,0.05216715914238679,0.06866108604671291,0.35160413058136936,13.582595327448134,1.2622760657592692e-06,890.0672597169917,0.4862164014291189,0.4862164550967656,0.12226634678498789,1.4166666666666667,7.451856647051154e-05
CUST_1049,21.0,Female,North,Post-Graduate,Salaried,295435.9594706478,141997.09051183402,Education,585.8832823416217,0,33,13.48088023270578,2023-11-30,0,21.0,Salaried,Female,0,295435.9594706478,295435.9594706478,295435.9594706478,1049.0,CUST,2023,11,30,3,3.0,0,Low,0.0,Q1,0.0,-0.5748557979397301,1.0,0.008348769223672281,0.025605211720653526,-0.6403200371894329,12.596210757944403,3.384828311888363e-06,543.5402096171431,-1.1815839528474648,-1.181584096019224,0.48063577217023024,2.75,4.563046508083871e-05
CUST_1050,39.0,Male,West,Graduate,Salaried,822421.7408676418,142347.81689040747,Home,676.4648740207806,4,67,54.82217276598807,2019-08-20,0,39.0,Salaried,Male,0,822421.7408676418,822421.7408676418,822421.7408676418,1050.0,CUST,2019,8,20,1,2.0,1,Low,0.0,Q3,0.0,0.03514932791116359,1.0,0.05483110211887715,0.07127867181881291,0.41190825003545994,13.620009825133955,1.215921163432349e-06,906.874710678185,0.5402540044479417,0.5402540793069801,0.17308372312543924,5.583333333333333,6.665944009150946e-05
